LA_E_2834763,0.6012541055679321
LA_E_8877452,0.8566055297851562
LA_E_6828287,0.7444409728050232
LA_E_6977360,0.857117772102356
LA_E_5932896,0.9779182076454163
LA_E_5849185,0.41871243715286255
LA_E_6163791,0.9254360795021057
LA_E_4581379,0.26235997676849365
LA_E_8814547,0.6829345226287842
LA_E_9157999,0.3784199059009552
LA_E_1611480,0.32215040922164917
LA_E_6841754,0.643943190574646
LA_E_1781840,0.2771575152873993
LA_E_8872199,0.720349133014679
LA_E_1837629,0.6154495477676392
LA_E_6314733,0.22909703850746155
LA_E_8469141,0.5855244398117065
LA_E_3379393,0.4391164481639862
LA_E_7783830,0.5619222521781921
LA_E_8339197,0.7010231614112854
LA_E_9472752,0.6662759780883789
LA_E_1425990,0.8320328593254089
LA_E_9088738,0.08731815963983536
LA_E_2520601,0.5826663374900818
LA_E_2355000,0.8498662114143372
LA_E_7535126,0.22844472527503967
LA_E_2394352,0.7791942358016968
LA_E_5884357,0.8502131104469299
LA_E_8787897,0.7586050033569336
LA_E_3125426,0.8164142966270447
LA_E_6320499,0.6767851114273071
LA_E_8617121,0.2354731559753418
LA_E_2608310,0.12050199508666992
LA_E_7203940,0.8930824995040894
LA_E_8868279,0.022977888584136963
LA_E_7462445,0.8599177598953247
LA_E_8844552,0.2687951922416687
LA_E_9120891,0.5652514696121216
LA_E_2634822,0.691878080368042
LA_E_3757378,0.18279464542865753
LA_E_4550461,0.8299567699432373
LA_E_4920751,0.7310425043106079
LA_E_9817776,0.19133688509464264
LA_E_4557471,0.020237518474459648
LA_E_1070406,0.5757995247840881
LA_E_3003752,0.13101202249526978
LA_E_8806575,0.2998183071613312
LA_E_2417530,0.8663843870162964
LA_E_5323454,0.05623839050531387
LA_E_2947508,0.9598737359046936
LA_E_8469160,0.9834016561508179
LA_E_1027220,0.20369946956634521
LA_E_9328266,0.6352999806404114
LA_E_3820322,0.22543729841709137
LA_E_4751686,0.6940599679946899
LA_E_7655544,0.9755995869636536
LA_E_8925219,0.5190935730934143
LA_E_8110643,0.16721084713935852
LA_E_2775552,0.012298447079956532
LA_E_9276097,0.8941773772239685
LA_E_5246322,0.07657476514577866
LA_E_6092883,0.5341470241546631
LA_E_7355163,0.5934091210365295
LA_E_9804952,0.8928804397583008
LA_E_2985346,0.8043665885925293
LA_E_8285179,0.24198409914970398
LA_E_5118048,0.42947909235954285
LA_E_4430413,0.7018802165985107
LA_E_3558965,0.1114160493016243
LA_E_4732931,0.8612245917320251
